title,text,site,date,category,class,url
"Michael Rapaport Celebrates the Demise of 'Dirty, Biased, Damn Near Soft Porn Dumphole' TikTok","Actor and comedian Michael Rapaport celebrated the shuttering of Chinese-owned social media outlet TikTok, which went dark on Sunday in the wake of a ban put in place by an act of Congress. TikTok went dark on Sunday in compliance with the ban put in place by Congress and upheld on Friday by the U.S. Supreme court. Consequently, the site told users that it was shutting down in compliance on Sunday but also noted they were hoping to work with Donald Trump to resolve the issue. For Rapaport, TikTok’s seeming demise was all good news. The Prison Break actor jumped to his account to celebrate TikTok’s closure on Sunday, and called the Chinese-affiliated site a “dumphole.” “Say what you want about Elon & Zuckerberg at least we know where to find them,” he said in his caption. “TikTok, au revoir,” he said emphatically in his video. “You did it to yourself, TikTokers,” he added. “You can say what you want about Elon Musk, you can say what you want about [Mark] Zuckerberg,” he continued, “at least we have a face,” he said of X and Facebook’s owners. “At least we have people to complain to, we can tweet at them, we can DM them, we can put our face on wax and scream and yell at them, we don’t know who the fuck has been running this platform [TikTok]. This platform is dirty. This platform is biased. It’s damn near soft porn on here.” “I’ve seen some crazy shit on TikTok. You did it to yourselves, TikTok, you did it to yourself TikTokers!” he exclaimed. “Say what you want about Facebook, Instagram, X, Whatsapp, Snapchat, at least we know who’s running the joint,” he explained. “We don’t know what the fuck and who the fuck is doing what at TikTok. And the vile, antisemitic, anti-Jewish, anti-Israel, soft porn, tits and ass, every fucking five seconds the weirdos, the creeps, the creep cock-suckers — bye bye TikTok, you did it to yourself, if this is signing off, farewell. You know where to find me, I’m on Instagram and X and Facebook.” “See ya later assholes,” he concluded with a beaming grin. Rapaport’s glee may have been a bit premature, though, because only hours after shutting down, TikTok began restorting service after President-elect Donald Trump vowed to push out an executive order in the social media outlet’s favor after he is inaugurated.",Breitbart,2025-01-19T19:27:05+00:00,Politics,Polarised,https://www.breitbart.com/entertainment/2025/01/19/michael-rapaport-celebrates-the-demise-of-dirty-biased-damn-near-soft-porn-dumphole-tiktok/
German Ambassador Warns Trump Will Undermine 'Constitutional Order',"Germany’s ambassador to the United States reportedly warned that Donald Trump’s incoming administration will undermine “basic democratic principles” and seek a “redefinition of the constitutional order.” While European leaders have been relatively muted in their response to the re-election of Donald Trump, particularly compared to the hysterical reaction to his victory in 2016, the panic has apparently merely been confined to backrooms rather than in public. According to Reuters, a confidential document briefing Berlin on the incoming administration signed by Ambassador to the U.S. Andreas Michaelis warned that the incoming administration would seek “maximum disruption” and usher in “a redefinition of the constitutional order – maximum concentration of power with the president at the expense of Congress and the federal states.” “Basic democratic principles and checks and balances will be largely undermined, the legislature, law enforcement and media will be robbed of their independence and misused as a political arm, Big Tech will be given co-governing power,” the document reportedly added. The ambassador went on to warn that Trump would seek to weaponize the Department of Justice and the FBI against his political enemies and to help facilitate mass deportations. Michaelis suggested that the new administration could go so far as to launch a “military deployment within the country for police activities would be possible in the event of declared ‘insurrection’ and ‘invasion’.” Additionally, the German ambassador pointed to the supposed danger of Trump’s alliance with X owner Elon Musk, who has become a nemesis of the political establishment in Berlin for backing the anti-mass migration Alternative for Germany (AfD) party in the February elections. According to Michaelis, Trump and Musk may seek to enact a “redefinition of the First Amendment,” claiming that they intend to punish non-friendly media outlets. “One is using lawsuits, threatening criminal prosecution and licence revocation, the other is having algorithms manipulated and accounts blocked,” he claimed. It comes as the German Defence Ministry announced this week that it would no longer actively post on X, complaining that “the factual exchange of arguments is becoming increasingly difficult.” Berlin’s Foreign Ministry refused to verify or comment on the leaked document but affirmed that it still considers the United States to be a key ally of Germany. “The Americans chose President Trump in a democratic election. Of course, we will also work closely with the new U.S. administration in the interests of Germany and Europe,” the ministry said . The opinion of the German ambassador may not matter for much longer anyway, with the leftist coalition government of Chancellor Olaf Scholz collapsing the day after Trump’s victory, the governing Social Democrats look set to be removed from office following the February federal elections in Germany. Follow Kurt Zindulka on X: Follow @KurtZindulka or e-mail to: kzindulka@breitbart.com",Breitbart,2025-01-19T18:04:56+00:00,Politics,Polarised,https://www.breitbart.com/europe/2025/01/19/german-ambassador-warns-trump-administration-will-seek-redefinition-of-constitutional-order/
Dave Chappelle Wishes Trump the Best in ‘SNL’ Monologue: 'The Whole World Is Counting on You',"Dave Chappelle returned to the Saturday Night Live stage clad in a sharp suit, smoking a cigarette, and armed with an array of searing jokes touching on the presidential election, the Los Angeles wildfires, Sean Diddy Combs, and President-elect Donald Trump, whom the veteran comedian wished for success in his second term. “The presidency is no place for petty people. So, Donald Trump, I know you watch the show. Remember, whether people voted for you or not, they’re all counting on you,” Chappelle said, after jokingly saying he knows Mr. Trump watches the show. “Whether they like you or not, they’re all counting on you. The whole world is counting on you.” “I mean this when I say this: Good luck. Please, do better next time. Please, all of us, do better next time,” Chappelle continued. “Do not forget your humanity. And please, have empathy for displaced people, whether they’re in the Palisades or Palestine.” Those were the last lines of his nearly 20-minute monologue. Chappelle started his act by explaining how he initially told SNL creator Lorne Michaels he didn’t want to host the first episode after the election, as he did in 2016 and in 2020. After repeatedly telling Michaels no, Chappelle said he had an epiphany: “You know what? I could just get rid of all these old Trump jokes. I’ll do it!” he said, adding “The moment I said yes, L.A. burst into flames!” Chappelle, who lives in Ohio, one town over from Springfield (more on that later), noted how the deadly L.A. fires broke his heart. He also realized how the negative comments online lambasting the many celebrities who lost their homes reminded him why he hates poor people: “Because they can’t see past their own pain.” “The other day on the news, they said these fires were the most expensive tragedy that ever happened in the United States’ history. I think that’s because people in L.A. have nice stuff. I could burn 40,000 acres in Mississippi for like six or seven dollars,” Chappelle joked. “If you were a rational, thinking person, you’d have to at least consider the possibility that God hates these people.” Chappelle later turned his attention to Trump and his comments about Haitians in Springfield, Ohio, last year. “Trump’s a wild guy. He said the Haitians in Springfield, Ohio, were eating people’s dogs and cats. I live one town over from Springfield. That’s not what happened in Springfield at all,” Chappelle said. He said he wanted to show his support to the Haitian immigrants to let them know they were welcome. “Every day I’d drive over to Springfield and eat lunch at the Haitian restaurant,” Chappelle said, pausing, “And to be honest with you, I don’t know what that meat was. But whatever it was, it fell right off the bone.” Chappelle said he realized in the worst way why he didn’t know about Diddy’s “Freak Off” orgy parties. “Oh my god, I’m ugly! That’s a tough way to find out,” he joked. “Can you imagine if you were me reading the newspaper finding out: everyone in Hollywood had an orgy behind your back?” Jerome Hudson is Breitbart News Entertainment Editor and author of the book 50 Things They Don’t Want You to Know About Trump. Order your copy today. Follow Jerome Hudson on Twitter and instagram @jeromeehudson",Breitbart,2025-01-19T17:26:44+00:00,Politics,Polarised,https://www.breitbart.com/entertainment/2025/01/19/dave-chappelle-wishes-trump-the-best-in-snl-monologue-the-whole-world-is-counting-on-you/
Google Defies EU's 'Fact-Checking' Requirements for Search and YouTube,"Google has informed the European Union that it will not integrate work from “fact-checking” organizations into its Search and YouTube platforms, as the EU prepares to expand its disinformation laws. The Verge reports that Google has notified the European Union that it will not comply with the bloc’s upcoming requirements to integrate “fact checking” into its Search and YouTube services. The tech giant’s decision comes as the EU is in the process of formalizing its voluntary disinformation commitments into law under the Digital Services Act (DSA). Google had previously signed the EU’s set of voluntary commitments in 2022, which aimed to reduce the impact of online disinformation. However, in a letter addressed to the European Commission’s content and technology czar Renate Nikolay, Google’s global affairs president Kent Walker stated that the fact-checking requirement “simply isn’t appropriate or effective for our services.” Furthermore, Google plans to withdraw from all fact-checking commitments in the Code before the rules become law in the DSA Code of Conduct. The EU’s Code of Practice on Disinformation currently requires signatories to collaborate with fact-checkers in all EU countries, make their work accessible to users in all EU languages, and reduce financial incentives for spreading disinformation on their platforms. The code also mandates companies to simplify the process for users to recognize, understand, and flag disinformation, as well as label political ads and analyze fake accounts, bots, and malicious deep fakes that spread disinformation. However, these commitments are not legally binding at present. Google’s objection to the fact-checking requirements is not entirely unexpected, as the company has not included fact-checking as part of its content moderation practices thus far. In its agreement with the EU, Google had stated that “Search and YouTube will endeavor to reach agreements with fact checking organizations in line with this measure, but services will not have complete control over this process.” While 40 online platforms have signed the code, including Microsoft, TikTok, Twitch, and Meta, the level of commitment to fulfilling the requirements has been inconsistent. Twitter (now X) initially signed the code but withdrew after Elon Musk’s acquisition of the platform. The European Fact-Checking Standards Network has also noted that many of the other digital platforms that signed the voluntary disinformation code have been lax in fulfilling their commitments. The EU is currently in discussions with signatories to determine which commitments will be formalized into official rules under the DSA. It remains unclear whether all of the code’s requirements will be included in the final legislation. The European Commission has yet to announce when the code will officially become law, having previously stated that it is expected to come into force by January 2025 “at the earliest.” Read more at the Verge here.",Breitbart,2025-01-19T15:48:17+00:00,London / Europe,Polarised,https://www.breitbart.com/tech/2025/01/19/google-defies-eus-fact-checking-requirements-for-search-and-youtube/
Six People Shot in Six Hours in Brandon Johnson's Chicago,"Six people were shot during an approximate six-hour time-frame Saturday night into Sunday morning in Mayor Brandon Johnson’s (D) Chicago. Chicago 32 reported the first two shooting victims were shot and wounded at 9:39 p.m. Saturday and the sixth victim was shot at 3:46 a.m. Sunday. The first two victims–men who are both 37-years-old–were sitting in a vehicle “in the 5800 block of West Madison Street”–when someone opened fire on them then fled the scene. Both men were wounded with non-life-threatening wounds. Just before midnight Saturday, a 25-year-old woman and a man were traveling in a vehicle “in the 2800 block of North Laramie Avenue” when gunshots rang out. Both were shot and wounded, but the injuries are not life-threatening. Roughly two hours later, a 19-year-old was shot and left in serious condition following a verbal altercation with another individual. The altercation occurred in a parking garage “in the 3100 block of North Central Avenue.” At 3:46 a.m. Sunday, a 41-year-old man was also shot following an altercation. He was hospitalized in fair condition. It is January 19, 2025, and 23 people have already been killed this year in Chicago, according to the Chicago Sun-Times .",Breitbart,2025-01-19T15:15:21+00:00,Politics,Polarised,https://www.breitbart.com/2nd-amendment/2025/01/19/six-people-shot-in-six-hours-in-brandon-johnsons-chicago/
NYT: L.A. Firefighters Took 20 Minutes to Respond to Palisades Fire,"Firefighters took 20 minutes to respond to the Palisades Fire on January 7, according to the New York Times , confirming what sources have told Breitbart News over the past two weeks about the city’s poor reaction. Breitbart News learned from local neighbors that while there was a fire engine near the origin of the fire, due to a traffic accident, it took 20-25 minutes for a helicopter to arrive at the top of the mountain ridge above Pacific Palisades where the fire began, and 44 minutes for a full response by the Los Angeles Fire Department. Firefighters have told Breitbart News that they did not pre-deploy ahead of the fire, despite warnings of extreme winds, due to budget cuts by Mayor Karen Bass and the city council that discouraged the use of overtime pay for pre-deployment. The Times reported Saturday: The [ Times ‘] review showed a series of planning failures, delayed evacuations and significant shortfalls in firefighting resources that together hampered efforts to limit the spread. Fire dispatch transmissions suggest that firefighters did not arrive on scene until about 20 minutes after the first 911 call in Pacific Palisades, a possible missed chance to stamp out the blaze while it was still small, the review showed. Residents are still piecing together evidence about how the fire started. Many believe that it was caused by re-ignition of a burn scar from a fire caused by fireworks set off by hikers on New Year’s Eve, though arson is also a possibility.",Breitbart,2025-01-19T14:26:07+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/19/nyt-l-a-firefighters-took-20-minutes-to-respond-to-palisades-fire/
Millionaires Flee UK in Record Numbers Since Left-Wing Labour's Election Win,"British millionaires are fleeing the country in record numbers since Sir Keir Starmer’s left-wing Labour Party claimed last year’s election win and set out in socialist fashion to try and tax the country into prosperity. Turmoil in bond markets and warnings from businesses has raised further concerns about Labour’s punitive tax plans while moves to remove the non-domiciled tax regime that allows people to keep non-UK income in a foreign country, in exchange for a fee, is also being blamed. LBC reports some 10,800 people with liquid assets of over $1 million left the country in 2024, an increase of over 150 percent on 2023, in a move predicted not long after Starmer moved into Number 10 Downing Street. A total of 78 centi-millionaires (people with $100 million or more) and 12 billionaires departed the UK last year, according to New World Wealth, a research firm. The news, coming on the back of recent turmoil in bond markets and warnings from businesses, has raised further concerns about Labour’s push to punish the rich will also hitting farmers, old age pensioners, and everyday taxpayers with a host of penalties. Millionaires are mostly moving to other European countries such as Switzerland and Italy,  as well as to places such as the United Arab Emirates. Labour are getting rid of the non-dom regime from April, which Chancellor Rachel Reeves said would raise nearly £13 billion over five years. Over 70,000 people with non-dom status lived in the UK in 2023. An intense lobbying campaign from wealth advisors and representatives for non-dom’s ensued in the run-up to the Autumn Budget, where the policy was announced. Experts warned it would lead to a “tidal wave” of departures. David Hawkins, of Foreign Investors for Britain, a group representing non-doms explained the Government’s policy is “a monumental act of national self-harm”. He said : “It appears that decisions have been made not based on the evidence but based on ideology. It’s a real worry because more and more people are leaving. And it’s businesses, jobs, investment, spending into the economy and tax take and philanthropy that are hit.” Follow Simon Kent on Twitter: Follow @SunSimonKent or e-mail to: skent@breitbart.com",Breitbart,2025-01-19T14:17:50+00:00,Politics,Polarised,https://www.breitbart.com/europe/2025/01/19/millionaires-flee-uk-in-record-numbers-since-left-wing-labours-election-win/
London Mayor Khan Warns of 'Resurgent Fascism' with Trump's Return,"Far-left London Mayor Sadiq Khan has warned that the “spectre of a resurgent fascism” threatens the West with the rise of populists in Europe, tech giants rolling back censorship, and the return of Donald Trump to the White House. The leftist Labour Party politician, writing for the Observer , the sister paper of the Guardian , likened the growing rejection of neo-liberal globalist policies in Europe and America to the rise of fascism in the “1920s and 1930s”. “The far right is on the march,” Mayor Khan exclaimed. “From Switzerland and Sweden to Hungary, Austria and Italy, European nations are coming under the influence of extreme nativist parties that are hostile to democratic institutions, immigrant populations and fact-based journalism.” “In Germany, the AfD is on course for a breakthrough in next month’s federal elections. In France, the National Rally is topping presidential polls. And, of course, in the US, Donald Trump is back,” he lamented. The far-left mayor said that the rise of populist parties is “deeply worrying… especially if you’re a member of a minority community.” “We should be in no doubt, this is a perilous moment. The spectre of a resurgent fascism haunts the West,” Khan declared. Khan went on to argue that the global left must do more “to inoculate our societies against the virus of far-right populism. History shows us the time to act is now.” A major area of concern cited by the London mayor is social media, which he claimed is “fuelling racist populism and polarisation.” Khan pointed to X owner and Donald Trump ally Elon Musk, whom he accused of using his social media platform as a “propaganda tool to amplify lies and advance the cause of the far right.” He also lamented the decision by Mark Zuckerberg’s Meta to remove its so-called fact-checking apparatus in favour of an X-style community notes system, which he claimed was an act of bending the knee to the incoming Trump administration. Khan, who has long advocated using state power to crack down on speech, suggested that countries like the UK should use legislation such as the Online Safety Act to counteract the popularity of populist messages on social media. This act empowers the government to impose hefty fines of up to ten per cent of a large internet firm’s global revenue if it fails to police so-called “harmful content.” The London mayor has been a vocal critic of Trump, demanding in 2017, for example, that the then-president should be barred from having a state visit with Queen Elizabeth II over his supposed use of “ xenophobia, racism, and ‘otherness’ as an electoral tactic ”. Not one to take such accusations lightly, Trump branded Khan a “ stone-cold loser ” for failing to tackle knife crime and terrorism in London. Follow Kurt Zindulka on X: Follow @KurtZindulka or e-mail to: kzindulka@breitbart.com",Breitbart,2025-01-19T13:25:04+00:00,Politics,Polarised,https://www.breitbart.com/europe/2025/01/19/london-mayor-sadiq-khan-warns-of-resurgent-fascism-with-trumps-return-to-power/
Failure to Record Ethnicity of Criminals Soars Among British Police Forces,"British police forces have been accused of being afraid of getting called racist as the recording of criminal ethnicity fell to the lowest rate in at least 15 years. According to Ministry of Justice data unearthed in Freedom of Information requests by former Tory minister Neil O’Brien, the percentage of instances in which British police failed to log the ethnicity of child sex offenders stood at 28.7 per cent last year, up from 11.6 per cent in 2010. For sex crimes as a whole, police failed to record the ethnicity of 29 per cent of perpetrators, up from 15 per cent, The Telegraph reported . Similarly, police failed to record the ethnicity of those convicted of murder, rape, and assault resulting in grievous bodily harm in over one in three instances (34.4 per cent) last year, compared to 11.8 per cent in 2010. The trend of listing the ethnicity of criminals as “unknown” was also seen in lower-level crimes, including 44 per cent of robberies last year, up from 14 per cent, and 30.2 per cent for shoplifting, compared to seven per cent in 2010. The MoJ figures showed the most significant increase in drug offences, from an eight per cent failure to record ethnic data in 2010 to 39 per cent in 2024. The failures come despite years of warnings that police forces throughout England had overlooked the scourge of child rape grooming gangs, in which mostly Muslim Pakistani-heritage men sexually preyed upon and trafficked young white girls for fear of appearing racist or stoking ethnic divides. Last week, a national police task force revealed that Pakistanis are up to four times more likely to commit child sexual grooming crimes than the general population. However, even the task force admitted that their figures were “limited” as police forces in England and Wales had only recorded the ethnicities of around a third of suspects. Commenting on the revelations, former Conservative government minister Neil O’Brien surmised that political correctness was to blame for the increasing instances of police not recording the ethnicities of offenders. “It has to be wariness on the part of the authorities about recording and fear of being called racist,” the Harborough, Oadby and Wigston MP said. “We don’t see a big rise in refusal to declare in other services, and the rise across the country is completely inconsistent.” Robert Jenrick, the Conservatives’ shadow justice secretary, demanded that the government provide Parliament with an annual report documenting every convicted offender’s ethnicity, nationality, visa, and asylum status. “The reduction in published data on the ethnicity of convicted criminals, in sharp contrast to data on age or sex, will only fuel perceptions that the British state is covering up the costs of migration,” Jenrick said. “We urgently need all the data so that, for the first time, we can see the actual impact of different types of migration.” While establishment governments of both Labour and the Tories have refused to publish data relating to the criminality of migrant groups in Britain, an analysis conducted last year by The Telegraph found that foreigners were over a quarter more likely to be imprisoned than the native population. The report also found wide disparities among different foreign nationalities, with Albanians being by far the most likely to be imprisoned, at a rate of one in 50, followed by migrants from Kosovo, Vietnam, Algeria, Jamaica, Eritrea, Iraq, and Somalia. On the other hand, Germans were the least likely, followed by Italians, Greeks, Americans, Sri Lankans, French, and Chinese. The findings led to calls for the government to curtail migration from countries which produced higher numbers of migrant criminals. Follow Kurt Zindulka on X: Follow @KurtZindulka or e-mail to: kzindulka@breitbart.com",Breitbart,2025-01-19T11:47:01+00:00,Politics,Polarised,https://www.breitbart.com/europe/2025/01/19/uk-police-accused-of-political-correctness-as-failure-to-record-ethnicity-of-criminals-soars/
TikTok Goes Dark for Americans Hours Before Ban Takes Place,"American TikTok users were faced with a message that the app was unavailable Sunday and they would not be able to use it, hours before a ban was set to take effect. “Sorry, TikTok isn’t available right now,” a message pops up on the social media app when users in the United States open the app. The message further explains that due to a “law banning TikTok” being enacted in the U.S., Americans are unable to use the app. However, the message continues to praise President-elect Donald Trump for having “indicated that he will work” with TikTok to find “a solution to reinstate TikTok.” “A law banning TikTok has been enacted in the U.S.,” the message on TikTok reads. “Unfortunately, that means you can’t use TikTok for now. We are fortunate that President Trump has indicated that he will work with us on a solution to reinstate TikTok once he takes office. Please stay tuned!” TikTok going dark comes after the United States Supreme Court ruled unanimously to uphold the “sell-or-ban legislation” on the app. Trump has previously expressed that he has a “warm spot” in his heart for TikTok, citing how he “won youth by 34 points” in the presidential election. Trump has also indicated that “TikTok had an impact” on him winning the election and stated his administration would look into it. As Breitbart News’s Alana Mastrangelo previously reported , in December a federal appeals court upheld that required ByteDance, the Chinese parent company of TikTok to sell the app or face a possible ban in the U.S. During a recent interview with NBC News, Trump revealed that he would “most likely” give TikTok a “90-day extension” to avoid a ban.",Breitbart,2025-01-19T08:51:31+00:00,Politics,Polarised,https://www.breitbart.com/tech/2025/01/19/tiktok-goes-dark-for-americans-hours-before-ban-takes-place/
Youngkin Orders Flags to Be Flown at Full-Staff for Trump's Inauguration,"Virginia Gov. Glenn Youngkin (R) ordered the flags in the state to be flown at full-staff for President-elect Donald Trump’s inauguration on Monday. In a statement issued on Saturday, Youngkin ordered the American flag and the flag of the Commonwealth of Virginia “to be flown at full-staff” for Trump’s inauguration on Monday. Youngkin added that the flags would be lowered to half-staff the next day in honor of former President James Earl “Jimmy” Carter Jr., who passed away in December at the age of 100. Youngkin said in a statement: In accordance with the authority vested in me as Governor and in accordance with federal law 4 U.S.C. § 6(d), I hereby order that the flags of the United States of America and the Commonwealth of Virginia are to be flown at full-staff on all state and local buildings and grounds in the Commonwealth in recognition of the inauguration of the 47th President of the United States. “The flags will be lowered back to half-staff the following day to continue honoring former President James Earl Carter, Jr. and remain at half-staff through January 28, 2025,” Youngkin added. “I hereby order that the flags shall be raised at 11 am on Monday, January 20, 2025 and lowered at sunrise on Tuesday, January 21, 2024.” Youngkin joins Iowa Gov. Kim Reynolds (R), Texas Gov. Greg Abbott (R), and Florida Gov. Ron DeSantis (R) in making announcements that flags in their states would be raised to full-staff for Trump’s inauguration. In December, President Joe Biden ordered the flags to be flown at half-staff for a period of 30 days in honor of Carter: NOW, THEREFORE, I, JOSEPH R. BIDEN JR., President of the United States of America, by the authority vested in me by the Constitution and the laws of the United States, in honor and tribute to the memory of President James Earl Carter, Jr., and as an expression of public sorrow, do hereby direct that the flag of the United States be displayed at half-staff at the White House and on all public buildings and grounds, at all military posts and naval stations, and on all naval vessels of the Federal Government in the District of Columbia and throughout the United States and its Territories and possessions for a period of 30 days from the day of his death. I also direct that, for the same length of time, the representatives of the United States in foreign countries shall make similar arrangements for the display of the flag at half-staff over their embassies, legations, consular offices, and other facilities abroad, including all military facilities and naval vessels and stations. Other governors, such as Washington Gov. Bob Ferguson (D) Missouri Gov. Mike Kehoe (R), have also ordered the flags in their states to be raised to full-staff for Trump’s inauguration.",Breitbart,2025-01-19T03:02:54+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/18/virginia-gov-glenn-youngkin-orders-flags-to-be-flown-at-full-staff-for-trumps-inauguration/
Adam Schiff Re-Hires Former Radical Pro-Palestinian Staffer Maher Bitar,"Sen. Adam Schiff (D-CA) has re-hired Maher Bitar, a former White House staffer who spent his student years as a pro-Palestinian radical in Students for Justice in Palestine (SJP), and played a major role in the Biden administration. Bitar’s new job is confirmed by Legistorm. He also previously worked for Schiff during the first impeachment effort against then-President Donald Trump, who will return to office on Monday. As Breitbart News reported last year: Maher Bitar, the White House Coordinator for Intelligence and Defense Policy at the U.S. National Security Council (NSC), was a radical pro-Palestinian activist and a leader within Students for Justice in Palestine (SJP). The SJP is one of the most prominent groups involved in the pro-Hamas, antisemitic “encampment” protests that have taken over dozens of university campuses. Its parent group is also the target of a lawsuit by survivors and families of victims of the October 7 terror attack that alleges SJP is a propaganda front for Hamas in the U.S. In addition, conservative author Daniel Greenfield wrote about Bitar’s record for the Jewish News Syndicate: At the PSM [Palestine Solidarity Movement] conference in Georgetown [in 2006], Bitar had run a session describing how to best demonize Israel. Next year, he facilitated a Palestinian Student Society summit addressed by Joseph Massad , who had called Israel a “Jewish supremacist state” and praised terrorism. … A few years later, Bitar could be found presenting at a Sabeel conference featuring some of the worst bigots like Rebecca Vilkomerson of JVP, who had invited a terrorist to address the BDS hate group, and Richard Falk, who had endorsed a book which wondered whether “Hitler might have been right after all.” … Bitar went to work for UNRWA, interned at the misnamed and militantly anti-Israel Foundation for Middle East Peace and studied at Oxford’s Refugee Studies Centre, writing papers on the so-called “Nakba” and on “Palestinian” activism. He appeared to describe Israel’s security barrier as a “segregation wall.” Schiff is considered a pro-Israel Senator, by the standards of the Democratic Party, but his reliance on Bitar for advice on national security policy signals a possible shift mirroring the anti-Israel drift of much of the rest of his party.",Breitbart,2025-01-19T03:00:30+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/18/adam-schiff-re-hires-former-radical-pro-palestinian-staffer-maher-bitar/
Youngkin Slams Biden's Clemency of Men Who Killed Police Officer,"Virginia Gov. Glenn Youngkin (R) criticized President Joe Biden for granting clemency to “two violent criminals” who killed a police officer, stating that he was “beyond outraged.” In a press release on Saturday, Youngkin stated that what made Biden granting clemency to Ferrone Claiborne and Terence Richardson “even more unconscionable” was that “the Biden U.S. Attorney advised the White House” against commuting the sentences. Youngkin noted in the press release that “both” men had “admitted to being responsible for the brutal killing of Officer Allen Gibson in Sussex County Circuit Court.” Claiborne and Richardson were “acquitted of the 1998 murder” of Officer Allen Gibson, a Sussex County police officer, according to WRIC News. The outlet noted that while the men were “acquitted by a federal jury,” they ended up receiving “a life sentence in 2001 when being tried for a related drug charge.” However, in an unusual move, they still received a life sentence in 2001 when being tried for a related drug charge. Previously, a legal analyst told 8News that it was a “miscarriage of justice” to cross-reference a charge someone had been acquitted of when sentencing, adding that he had never seen that before. “I am beyond outraged and in utter disbelief that President Biden would announce clemency for Ferrone Claiborne and Terence Richardson—two men who admitted for being responsible to brutally killing Officer Allen Gibson,” Youngkin said in a statement. “What makes this even more unconscionable is the Biden U.S. Attorney advised the White House not to commute these sentences as they are violent offenders.” “The pain and sorrow this clemency causes the Gibson family is unimaginable,” Youngkin added. “To know that the men who took Officer Gibson’s life will walk free is not just a grave injustice—it is a heartbreaking blow to those who continue to mourn his sacrifice. This is despicable; a grim day for justice and for the families who trust that our system will hold the guilty accountable.” Youngkin’s criticism of Biden commuting the sentences of Claiborne and Richardson came a day after Biden commuted the sentences of almost 2,500 people. As Breitbart News previously reported , in December, Biden issued presidential pardons to 39 Americans who were “convicted of non-violent crimes,” and commuted the sentences of almost 1,500 others.",Breitbart,2025-01-19T02:12:17+00:00,Politics,Polarised,https://www.breitbart.com/politics/2025/01/18/glenn-youngkin-slams-bidens-clemency-of-men-who-murdered-va-police-officer-beyond-outraged/
HHS Defunds EcoHealth for Facilitating Gain-of-Function Research,"The U.S. Department of Health and Human Services (HHS) has cut off all funding and “formally debarred” EcoHealth Alliance Inc. and its former president, Dr. Peter Daszak, after finding evidence that it facilitated gain-of-function research in Wuhan, China, without proper oversight and violated statutes in its National Institutes of Health (NIH) grant. Evidence was gathered over an eight-month investigation by the House Select Subcommittee on the Coronavirus Pandemic, the Committee on Oversight and Government Reform said in a Friday news release . A letter from HHS states that a five-year “period of debarment for Dr. Daszak is necessary to protect the Federal Government’s business interests,” and confirms that EcoHealth terminated his employment on January 6 of this year. A May 2024 interim report from the coronavirus subcommittee revealed “serious, systemic weaknesses” within NIH and the National Institute of Allergy and Infectious Diseases (NIAID) that “enabled” Daszak to fund “dangerous” gain-of-function research with the the Wuhan Institute of Virology (WIV) with a multi-million dollar federal grant. Then-subcommittee Chair, Brad Wenstrup (R-OH), accused the British doctor of having “blatant contempt for the American people,” calling it “reprehensible”: EcoHealth Alliance President Dr. Peter Daszak is not a good steward of U.S. taxpayer dollars and should never again receive funding from the U.S. taxpayer. Dr. Daszak and his organization conducted dangerous gain-of-function research at the WIV, willfully violated the terms of a multi-million-dollar NIH grant, and placed U.S. national security at risk. This blatant contempt for the American people is reprehensible. It is imperative to establish higher standards of oversight at the NIH. The Select Subcommittee’s detailed and comprehensive report today holds Dr. Daszak and EcoHealth Alliance accountable and sheds light on severe shortcomings in our public health systems. On top of debarment, the interim report also recommended that Daszak be criminally investigated. Oversight Committee Chairman James Comer (R-KY) celebrated the defunding and debarment of EcoHealth and Daszak in a Friday statement: “Justice for the American people was served today. Bad actor EcoHealth Alliance and its corrupt former President, Dr. Peter Daszak, were formally debarred by HHS for using taxpayer funds to facilitate dangerous gain-of-function research in China,” the Kentucky Republican said in the committee’s press release. “Today’s decision is not only a victory for the U.S. taxpayer, but also for American national security and the safety of citizens worldwide.” “Given that a lab-related incident involving gain-of-function research is the most likely origin of COVID-19, EcoHealth and its former President should never again receive a single cent from the U.S. taxpayer,” Comer added. EcoHealth Alliance’s period of debarment is set to end on May 14, 2029, and Daszak’s is set to end six days later, Fox News reported. The medical research firm got nearly $100 million from the U.S. government over the last 15 years, the outlet noted.",Breitbart,2025-01-19T01:21:17+00:00,Health,Polarised,https://www.breitbart.com/health/2025/01/18/hhs-defunds-ecohealth-dr-peter-daszak-for-facilitating-dangerous-wuhan-gain-of-function-research/
